,country_code,Indicator,Year,value
50828,SVK,Imports,1997,24165559182.5291
50829,SVK,Imports,1998,23719411562.2938
50830,SVK,Imports,1999,22833811757.966
50831,SVK,Imports,2000,24276620020.6731
50832,SVK,Imports,2001,28857861017.2478
50833,SVK,Imports,2002,30440656797.819
50834,SVK,Imports,2003,32907973260.7425
50835,SVK,Imports,2004,40335472220.8919
50836,SVK,Imports,2005,46354088162.0253
50837,SVK,Imports,2006,55233398788.9907
50838,SVK,Imports,2007,60579035226.992
50839,SVK,Imports,2008,63067644662.9981
50840,SVK,Imports,2009,51142823353.145
50841,SVK,Imports,2010,59641070834.7116
50842,SVK,Imports,2011,64303210489.3191
50843,SVK,Imports,2012,65657283428.1358
50844,SVK,Imports,2013,69350790775.9005
50845,SVK,Imports,2014,72504117167.5381
50846,SVK,Imports,2015,78680849432.0989
50847,SVK,Imports,2016,82484505965.1157
50848,SVK,Imports,2017,85793341264.184
50849,SVK,Imports,2018,89950822262.5167
50850,SVK,Imports,2019,91830803577.0865
50851,SVK,Imports,2020,84261509320.2239
50852,SVK,Investment,1992,10187715523.0389
50853,SVK,Investment,1993,9858851714.64262
50854,SVK,Investment,1994,9611449970.20263
50855,SVK,Investment,1995,9671322940.24635
50856,SVK,Investment,1996,12451609175.5617
50857,SVK,Investment,1997,14137512676.4075
50858,SVK,Investment,1998,15325241125.3663
50859,SVK,Investment,1999,13012506390.0467
50860,SVK,Investment,2000,11421018853.1315
50861,SVK,Investment,2001,12904600846.8878
50862,SVK,Investment,2002,12869362468.1307
50863,SVK,Investment,2003,12297455547.7344
50864,SVK,Investment,2004,13023694655.7094
50865,SVK,Investment,2005,15230122013.0981
50866,SVK,Investment,2006,16271125363.5128
50867,SVK,Investment,2007,17916890628.5736
50868,SVK,Investment,2008,18578140641.4551
50869,SVK,Investment,2009,14911758848.9618
50870,SVK,Investment,2010,16187781213.2332
50871,SVK,Investment,2011,18469586294.2307
50872,SVK,Investment,2012,16628264829.43
50873,SVK,Investment,2013,16829038079.2965
50874,SVK,Investment,2014,17332029808.203
50875,SVK,Investment,2015,21040124711.3069
50876,SVK,Investment,2016,19101921827.1268
50877,SVK,Investment,2017,19656921024.4831
50878,SVK,Investment,2018,20205175986.7586
50879,SVK,Investment,2019,21567636797.6219
50880,SVK,Investment,2020,19071958169.9689
50881,SVK,Population,1960,4068095.0
50882,SVK,Population,1961,4191667.0
50883,SVK,Population,1962,4238188.0
50884,SVK,Population,1963,4282017.0
50885,SVK,Population,1964,4327341.0
50886,SVK,Population,1965,4370983.0
50887,SVK,Population,1966,4411666.0
50888,SVK,Population,1967,4449367.0
50889,SVK,Population,1968,4483915.0
50890,SVK,Population,1969,4518607.0
50891,SVK,Population,1970,4538223.0
50892,SVK,Population,1971,4557449.0
50893,SVK,Population,1972,4596622.0
50894,SVK,Population,1973,4641445.0
50895,SVK,Population,1974,4689623.0
50896,SVK,Population,1975,4739105.0
50897,SVK,Population,1976,4789507.0
50898,SVK,Population,1977,4840501.0
50899,SVK,Population,1978,4890125.0
50900,SVK,Population,1979,4938973.0
50901,SVK,Population,1980,4979815.0
50902,SVK,Population,1981,5016105.0
50903,SVK,Population,1982,5055099.0
50904,SVK,Population,1983,5091971.0
50905,SVK,Population,1984,5127097.0
50906,SVK,Population,1985,5161768.0
50907,SVK,Population,1986,5193838.0
50908,SVK,Population,1987,5222840.0
50909,SVK,Population,1988,5250596.0
50910,SVK,Population,1989,5275942.0
50911,SVK,Population,1990,5299187.0
50912,SVK,Population,1991,5303294.0
50913,SVK,Population,1992,5305016.0
50914,SVK,Population,1993,5325305.0
50915,SVK,Population,1994,5346331.0
50916,SVK,Population,1995,5361999.0
50917,SVK,Population,1996,5373361.0
50918,SVK,Population,1997,5383291.0
50919,SVK,Population,1998,5390516.0
50920,SVK,Population,1999,5396020.0
50921,SVK,Population,2000,5388720.0
50922,SVK,Population,2001,5378867.0
50923,SVK,Population,2002,5376912.0
50924,SVK,Population,2003,5373374.0
50925,SVK,Population,2004,5372280.0
50926,SVK,Population,2005,5372807.0
50927,SVK,Population,2006,5373054.0
50928,SVK,Population,2007,5374622.0
50929,SVK,Population,2008,5379233.0
50930,SVK,Population,2009,5386406.0
50931,SVK,Population,2010,5391428.0
50932,SVK,Population,2011,5398384.0
50933,SVK,Population,2012,5407579.0
50934,SVK,Population,2013,5413393.0
50935,SVK,Population,2014,5418649.0
50936,SVK,Population,2015,5423801.0
50937,SVK,Population,2016,5430798.0
50938,SVK,Population,2017,5439232.0
50939,SVK,Population,2018,5446771.0
50940,SVK,Population,2019,5454147.0
50941,SVK,Population,2020,5458827.0
50942,SVN,Consumption,1990,19020321129.8231
50943,SVN,Consumption,1991,17429622139.3875
50944,SVN,Consumption,1992,16884406020.0855
50945,SVN,Consumption,1993,18839990198.8201
50946,SVN,Consumption,1994,19505528972.9345
50947,SVN,Consumption,1995,20953417870.5545
50948,SVN,Consumption,1996,21530086014.6314
50949,SVN,Consumption,1997,22226999178.8462
50950,SVN,Consumption,1998,22922074619.4088
50951,SVN,Consumption,1999,24313805920.6934
50952,SVN,Consumption,2000,24508395014.2024
50953,SVN,Consumption,2001,25210137055.1712
50954,SVN,Consumption,2002,25865912714.4334
50955,SVN,Consumption,2003,26717263427.5708
50956,SVN,Consumption,2004,27466621032.5461
50957,SVN,Consumption,2005,28088795295.6165
50958,SVN,Consumption,2006,28589847266.7272
50959,SVN,Consumption,2007,30093812798.8078
50960,SVN,Consumption,2008,31134246088.8982
50961,SVN,Consumption,2009,31777551401.3017
50962,SVN,Consumption,2010,32007970006.1607
50963,SVN,Consumption,2011,32184492401.8459
50964,SVN,Consumption,2012,31465832656.236
50965,SVN,Consumption,2013,30390083352.714
50966,SVN,Consumption,2014,30736219767.1205
50967,SVN,Consumption,2015,31384651186.1747
50968,SVN,Consumption,2016,32616340824.1044
50969,SVN,Consumption,2017,33110351330.2377
50970,SVN,Consumption,2018,34243132174.7166
50971,SVN,Consumption,2019,35636126703.0621
50972,SVN,Consumption,2020,34298184031.4737
50973,SVN,Exports,1990,14586969751.9101
50974,SVN,Exports,1991,11648247781.9352
50975,SVN,Exports,1992,8911512380.8826
50976,SVN,Exports,1993,8963793788.82668
50977,SVN,Exports,1994,10068824673.4378
50978,SVN,Exports,1995,10178574594.6495
50979,SVN,Exports,1996,10481065904.1171
50980,SVN,Exports,1997,11700498136.0095
50981,SVN,Exports,1998,12615693387.3248
50982,SVN,Exports,1999,12868575030.7179
50983,SVN,Exports,2000,14489052464.1594
50984,SVN,Exports,2001,15529736403.3419
50985,SVN,Exports,2002,16738309762.4048
50986,SVN,Exports,2003,17267323525.1381
50987,SVN,Exports,2004,19519408943.6689
50988,SVN,Exports,2005,21737576881.9761
50989,SVN,Exports,2006,24807473725.1921
50990,SVN,Exports,2007,28245244691.6756
50991,SVN,Exports,2008,29426840001.3486
50992,SVN,Exports,2009,24553617212.1006
50993,SVN,Exports,2010,27048401931.9301
50994,SVN,Exports,2011,28906261800.5335
50995,SVN,Exports,2012,29049619772.3378
50996,SVN,Exports,2013,29939151218.3958
50997,SVN,Exports,2014,31738684156.045
50998,SVN,Exports,2015,33243499233.2779
50999,SVN,Exports,2016,35292418035.834
51000,SVN,Exports,2017,39199731277.1808
51001,SVN,Exports,2018,41612686831.9503
51002,SVN,Exports,2019,43492260009.9456
51003,SVN,Exports,2020,39724657019.7681
51004,SVN,GDP,1995,26407064103.9919
51005,SVN,GDP,1996,27252883901.1043
51006,SVN,GDP,1997,28629098249.0893
51007,SVN,GDP,1998,29567951003.8593
51008,SVN,GDP,1999,31144711243.0213
51009,SVN,GDP,2000,32288460757.9407
51010,SVN,GDP,2001,33327038579.3106
51011,SVN,GDP,2002,34495350596.1761
51012,SVN,GDP,2003,35516502760.3203
51013,SVN,GDP,2004,37064735583.8026
51014,SVN,GDP,2005,38472444101.1001
51015,SVN,GDP,2006,40683223436.5281
51016,SVN,GDP,2007,43522977832.513
51017,SVN,GDP,2008,45050565377.9113
51018,SVN,GDP,2009,41649951475.7119
51019,SVN,GDP,2010,42209622062.3397
51020,SVN,GDP,2011,42573185243.0387
51021,SVN,GDP,2012,41449492091.7437
51022,SVN,GDP,2013,41022859610.5451
51023,SVN,GDP,2014,42158437521.4397
51024,SVN,GDP,2015,43090173394.6913
51025,SVN,GDP,2016,44465548179.1249
51026,SVN,GDP,2017,46606733574.1946
51027,SVN,GDP,2018,48667926418.7897
51028,SVN,GDP,2019,50249892617.4104
51029,SVN,GDP,2020,48124693310.8877
51030,SVN,Imports,1990,12073002613.0776
51031,SVN,Imports,1991,9374541106.55515
51032,SVN,Imports,1992,7224641773.80587
51033,SVN,Imports,1993,8493681453.63908
51034,SVN,Imports,1994,9609765297.76591
51035,SVN,Imports,1995,10695231135.3354
51036,SVN,Imports,1996,10951617429.749
51037,SVN,Imports,1997,12231923009.9194
51038,SVN,Imports,1998,13462255150.1121
51039,SVN,Imports,1999,14594363900.1232
51040,SVN,Imports,2000,15560486388.8459
51041,SVN,Imports,2001,16124262740.6881
51042,SVN,Imports,2002,17031313005.5813
51043,SVN,Imports,2003,18132300232.7175
51044,SVN,Imports,2004,20665049417.4459
51045,SVN,Imports,2005,22181222447.5587
51046,SVN,Imports,2006,24929156095.875
51047,SVN,Imports,2007,29181389105.3722
51048,SVN,Imports,2008,30374960118.1208
51049,SVN,Imports,2009,24790412950.9366
51050,SVN,Imports,2010,26434694284.6476
51051,SVN,Imports,2011,27839399449.1086
51052,SVN,Imports,2012,26855191408.4269
51053,SVN,Imports,2013,27422230634.7319
51054,SVN,Imports,2014,28562174941.5339
51055,SVN,Imports,2015,29795639086.3094
51056,SVN,Imports,2016,31669467298.3914
51057,SVN,Imports,2017,35049142019.8105
51058,SVN,Imports,2018,37532985795.8689
51059,SVN,Imports,2019,39286094307.2318
51060,SVN,Imports,2020,35522993019.1088
51061,SVN,Investment,1990,4996403509.14886
51062,SVN,Investment,1991,4421696195.13654
51063,SVN,Investment,1992,3852536433.15086
51064,SVN,Investment,1993,4265671571.65371
51065,SVN,Investment,1994,4868316277.81943
51066,SVN,Investment,1995,5684202362.57691
51067,SVN,Investment,1996,6145651777.15672
51068,SVN,Investment,1997,6894938401.85816
51069,SVN,Investment,1998,7446516128.20239
51070,SVN,Investment,1999,8441799309.73531
51071,SVN,Investment,2000,8642334110.24444
51072,SVN,Investment,2001,8815612485.60224
51073,SVN,Investment,2002,8783316461.00887
51074,SVN,Investment,2003,9291763689.3994
51075,SVN,Investment,2004,9806911899.26636
51076,SVN,Investment,2005,10161189972.8947
51077,SVN,Investment,2006,11202628077.4866
51078,SVN,Investment,2007,12538708625.9538
51079,SVN,Investment,2008,13422398617.2889
51080,SVN,Investment,2009,10459197325.3763
51081,SVN,Investment,2010,9055459267.14627
51082,SVN,Investment,2011,8608092782.52137
51083,SVN,Investment,2012,7872123831.69758
51084,SVN,Investment,2013,8142117266.41803
51085,SVN,Investment,2014,8136996705.10115
51086,SVN,Investment,2015,8038295307.13799
51087,SVN,Investment,2016,7749695059.07266
51088,SVN,Investment,2017,8538706237.65066
51089,SVN,Investment,2018,9368816103.84393
51090,SVN,Investment,2019,9882789811.99232
51091,SVN,Investment,2020,9070549229.73616
51092,SVN,Population,1960,1584720.0
51093,SVN,Population,1961,1594131.0
51094,SVN,Population,1962,1603649.0
51095,SVN,Population,1963,1616971.0
51096,SVN,Population,1964,1632114.0
51097,SVN,Population,1965,1649160.0
51098,SVN,Population,1966,1669905.0
51099,SVN,Population,1967,1689528.0
51100,SVN,Population,1968,1704546.0
51101,SVN,Population,1969,1713874.0
51102,SVN,Population,1970,1724891.0
51103,SVN,Population,1971,1738335.0
51104,SVN,Population,1972,1752233.0
51105,SVN,Population,1973,1766697.0
51106,SVN,Population,1974,1776132.0
51107,SVN,Population,1975,1793581.0
51108,SVN,Population,1976,1820249.0
51109,SVN,Population,1977,1842377.0
51110,SVN,Population,1978,1862548.0
51111,SVN,Population,1979,1882599.0
51112,SVN,Population,1980,1901315.0
51113,SVN,Population,1981,1906531.0
51114,SVN,Population,1982,1910334.0
51115,SVN,Population,1983,1922321.0
51116,SVN,Population,1984,1932154.0
51117,SVN,Population,1985,1941641.0
51118,SVN,Population,1986,1965964.0
51119,SVN,Population,1987,1989776.0
51120,SVN,Population,1988,1995196.0
51121,SVN,Population,1989,1996351.0
51122,SVN,Population,1990,1998161.0
51123,SVN,Population,1991,1999429.0
51124,SVN,Population,1992,1996498.0
51125,SVN,Population,1993,1991746.0
51126,SVN,Population,1994,1989443.0
51127,SVN,Population,1995,1989872.0
51128,SVN,Population,1996,1988628.0
51129,SVN,Population,1997,1985956.0
51130,SVN,Population,1998,1981629.0
51131,SVN,Population,1999,1983045.0
51132,SVN,Population,2000,1988925.0
51133,SVN,Population,2001,1992060.0
51134,SVN,Population,2002,1994530.0
51135,SVN,Population,2003,1995733.0
51136,SVN,Population,2004,1997012.0
51137,SVN,Population,2005,2000474.0
51138,SVN,Population,2006,2006868.0
51139,SVN,Population,2007,2018122.0
51140,SVN,Population,2008,2021316.0
51141,SVN,Population,2009,2039669.0
51142,SVN,Population,2010,2048583.0
51143,SVN,Population,2011,2052843.0
51144,SVN,Population,2012,2057159.0
51145,SVN,Population,2013,2059953.0
51146,SVN,Population,2014,2061980.0
51147,SVN,Population,2015,2063531.0
51148,SVN,Population,2016,2065042.0
51149,SVN,Population,2017,2066388.0
51150,SVN,Population,2018,2073894.0
51151,SVN,Population,2019,2088385.0
51152,SVN,Population,2020,2100126.0
51153,SWE,Consumption,1970,162834740588.367
51154,SWE,Consumption,1971,164124903522.681
51155,SWE,Consumption,1972,169212839009.312
51156,SWE,Consumption,1973,173589975665.417
51157,SWE,Consumption,1974,179264692586.078
51158,SWE,Consumption,1975,185388291124.64
51159,SWE,Consumption,1976,192621612322.461
51160,SWE,Consumption,1977,193250194071.04
51161,SWE,Consumption,1978,194595114885.096
51162,SWE,Consumption,1979,200905311846.924
51163,SWE,Consumption,1980,201214438012.02
51164,SWE,Consumption,1981,204791085941.258
51165,SWE,Consumption,1982,206485156793.613
51166,SWE,Consumption,1983,203868683354.922
51167,SWE,Consumption,1984,207711475725.337
51168,SWE,Consumption,1985,212411884990.124
51169,SWE,Consumption,1986,220249067849.433
51170,SWE,Consumption,1987,228358062239.665
51171,SWE,Consumption,1988,233359220510.879
51172,SWE,Consumption,1989,236967632999.2
51173,SWE,Consumption,1990,238144139017.047
51174,SWE,Consumption,1991,241999312652.511
51175,SWE,Consumption,1992,241560642252.783
51176,SWE,Consumption,1993,237179697818.839
51177,SWE,Consumption,1994,239081808400.06
51178,SWE,Consumption,1995,240859079636.852
51179,SWE,Consumption,1996,243581834037.77
51180,SWE,Consumption,1997,247993416987.023
51181,SWE,Consumption,1998,256651078873.352
51182,SWE,Consumption,1999,265087515482.657
51183,SWE,Consumption,2000,273739486686.619
51184,SWE,Consumption,2001,275420964770.23
51185,SWE,Consumption,2002,281518530926.636
51186,SWE,Consumption,2003,285058965250.184
51187,SWE,Consumption,2004,290050879245.005
51188,SWE,Consumption,2005,296237717981.045
51189,SWE,Consumption,2006,303680063514.338
51190,SWE,Consumption,2007,312133097947.215
51191,SWE,Consumption,2008,314383525711.659
51192,SWE,Consumption,2009,318993452652.584
51193,SWE,Consumption,2010,329076986139.533
51194,SWE,Consumption,2011,334340867329.15
51195,SWE,Consumption,2012,337215254703.976
51196,SWE,Consumption,2013,343021173389.065
51197,SWE,Consumption,2014,350894469555.788
51198,SWE,Consumption,2015,362470503049.406
51199,SWE,Consumption,2016,372669865633.703
51200,SWE,Consumption,2017,379003357996.58
51201,SWE,Consumption,2018,384594571978.191
51202,SWE,Consumption,2019,386731423207.057
51203,SWE,Consumption,2020,373424948050.294
51204,SWE,Exports,1960,13747205536.0855
51205,SWE,Exports,1961,14462126210.8384
51206,SWE,Exports,1962,15633553401.3732
51207,SWE,Exports,1963,16774756702.0875
51208,SWE,Exports,1964,18787667062.2811
51209,SWE,Exports,1965,19839835855.4286
51210,SWE,Exports,1966,20812037306.77
51211,SWE,Exports,1967,21956640802.0543
51212,SWE,Exports,1968,23625376736.5102
51213,SWE,Exports,1969,26342251607.3955
51214,SWE,Exports,1970,28669254201.497
51215,SWE,Exports,1971,30045382480.5428
51216,SWE,Exports,1972,31818043671.8377
51217,SWE,Exports,1973,36177129246.363
51218,SWE,Exports,1974,38094546340.4812
51219,SWE,Exports,1975,34551748131.1888
51220,SWE,Exports,1976,36037421453.0229
51221,SWE,Exports,1977,36577953051.6729
51222,SWE,Exports,1978,39431046604.4163
51223,SWE,Exports,1979,41836368222.3207
51224,SWE,Exports,1980,41585348547.8732
51225,SWE,Exports,1981,42875153324.8652
51226,SWE,Exports,1982,45774689840.5216
51227,SWE,Exports,1983,50126076988.807
51228,SWE,Exports,1984,53676321218.8651
51229,SWE,Exports,1985,54358075162.2561
51230,SWE,Exports,1986,56249620517.4391
51231,SWE,Exports,1987,58520030164.5684
51232,SWE,Exports,1988,60472784380.7367
51233,SWE,Exports,1989,62394240080.9974
51234,SWE,Exports,1990,63834353681.2441
51235,SWE,Exports,1991,62579507477.3689
51236,SWE,Exports,1992,63929511493.4495
51237,SWE,Exports,1993,68919617036.836
51238,SWE,Exports,1994,78298335801.4363
51239,SWE,Exports,1995,87133357288.2081
51240,SWE,Exports,1996,90978954453.695
51241,SWE,Exports,1997,103655660761.826
51242,SWE,Exports,1998,112897447481.967
51243,SWE,Exports,1999,121025638796.385
51244,SWE,Exports,2000,135598646447.488
51245,SWE,Exports,2001,136399491434.782
51246,SWE,Exports,2002,138716666161.158
51247,SWE,Exports,2003,144692593981.965
51248,SWE,Exports,2004,160984306263.831
51249,SWE,Exports,2005,171285626907.206
51250,SWE,Exports,2006,186040143614.644
51251,SWE,Exports,2007,194589445424.232
51252,SWE,Exports,2008,198194137036.176
51253,SWE,Exports,2009,169539180199.903
51254,SWE,Exports,2010,187590380336.163
51255,SWE,Exports,2011,200196071670.588
51256,SWE,Exports,2012,202439860305.604
51257,SWE,Exports,2013,200207453035.322
51258,SWE,Exports,2014,208948459707.153
51259,SWE,Exports,2015,221067597699.186
51260,SWE,Exports,2016,226372736335.965
51261,SWE,Exports,2017,235725609918.148
51262,SWE,Exports,2018,245736824316.681
51263,SWE,Exports,2019,260417125041.581
51264,SWE,Exports,2020,248394254426.259
51265,SWE,GDP,1960,123686642725.624
51266,SWE,GDP,1961,130713643065.187
51267,SWE,GDP,1962,136280798857.2
51268,SWE,GDP,1963,143541749586.462
51269,SWE,GDP,1964,153332968452.576
51270,SWE,GDP,1965,159192599473.078
51271,SWE,GDP,1966,162521068848.464
51272,SWE,GDP,1967,167990534344.207
51273,SWE,GDP,1968,174102879451.687
51274,SWE,GDP,1969,182823823634.688
51275,SWE,GDP,1970,196150229232.739
51276,SWE,GDP,1971,198003155009.149
51277,SWE,GDP,1972,202534930030.788
51278,SWE,GDP,1973,210571477885.03
51279,SWE,GDP,1974,217305965722.135
51280,SWE,GDP,1975,222853488541.426
51281,SWE,GDP,1976,225211512171.391
51282,SWE,GDP,1977,221616554115.969
51283,SWE,GDP,1978,225498274547.564
51284,SWE,GDP,1979,234157416129.864
51285,SWE,GDP,1980,238138025327.291
51286,SWE,GDP,1981,239221149500.055
51287,SWE,GDP,1982,242208219499.103
51288,SWE,GDP,1983,246811722726.639
51289,SWE,GDP,1984,257250711527.949
51290,SWE,GDP,1985,262808288360.312
51291,SWE,GDP,1986,269881308726.533
51292,SWE,GDP,1987,278932704065.054
51293,SWE,GDP,1988,286070699812.652
51294,SWE,GDP,1989,293665324567.97
51295,SWE,GDP,1990,295881542676.808
51296,SWE,GDP,1991,292490814556.963
51297,SWE,GDP,1992,289102037155.611
51298,SWE,GDP,1993,283130298151.25
51299,SWE,GDP,1994,294257241961.393
51300,SWE,GDP,1995,305836832131.49
51301,SWE,GDP,1996,310667391570.025
51302,SWE,GDP,1997,320206516443.849
51303,SWE,GDP,1998,334013297425.391
51304,SWE,GDP,1999,348199457231.41
51305,SWE,GDP,2000,364795858131.684
51306,SWE,GDP,2001,370083569053.714
51307,SWE,GDP,2002,378214012929.902
51308,SWE,GDP,2003,386950040254.662
51309,SWE,GDP,2004,403731506887.751
51310,SWE,GDP,2005,415273396287.166
51311,SWE,GDP,2006,434636654376.703
51312,SWE,GDP,2007,449584772840.507
51313,SWE,GDP,2008,447559127029.566
51314,SWE,GDP,2009,428135998219.291
51315,SWE,GDP,2010,453619110971.171
51316,SWE,GDP,2011,468113753183.843
51317,SWE,GDP,2012,465359818585.788
51318,SWE,GDP,2013,470887249502.535
51319,SWE,GDP,2014,483402482698.498
51320,SWE,GDP,2015,505103781349.757
51321,SWE,GDP,2016,515562425649.407
51322,SWE,GDP,2017,528801679620.708
51323,SWE,GDP,2018,539113433181.757
51324,SWE,GDP,2019,549821281946.735
51325,SWE,GDP,2020,533611847447.428
51326,SWE,Imports,1960,19603848331.8545
51327,SWE,Imports,1961,19643099789.7708
51328,SWE,Imports,1962,20762731373.4136
51329,SWE,Imports,1963,22236912978.6978
51330,SWE,Imports,1964,24393941150.243
51331,SWE,Imports,1965,27150422648.7578
51332,SWE,Imports,1966,28317928141.106
51333,SWE,Imports,1967,29025869917.1265
51334,SWE,Imports,1968,31435008240.1279
51335,SWE,Imports,1969,35490133698.4328
51336,SWE,Imports,1970,38906733331.9568
51337,SWE,Imports,1971,37622804658.7325
51338,SWE,Imports,1972,39127686167.5616
51339,SWE,Imports,1973,41827552999.6664
51340,SWE,Imports,1974,45968532976.6646
51341,SWE,Imports,1975,44359628639.5051
51342,SWE,Imports,1976,48351986250.6791
51343,SWE,Imports,1977,46514589279.446
51344,SWE,Imports,1978,43956316227.6625
51345,SWE,Imports,1979,49055226906.5738
51346,SWE,Imports,1980,49251388047.3343
51347,SWE,Imports,1981,47354951076.4331
51348,SWE,Imports,1982,49597193861.295
51349,SWE,Imports,1983,50102101076.9913
51350,SWE,Imports,1984,52759157498.4275
51351,SWE,Imports,1985,56912277716.3648
51352,SWE,Imports,1986,58941107464.0907
51353,SWE,Imports,1987,63266619553.8763
51354,SWE,Imports,1988,66442256833.734
51355,SWE,Imports,1989,71563914592.7374
51356,SWE,Imports,1990,72372839519.1019
51357,SWE,Imports,1991,68826732415.1247
51358,SWE,Imports,1992,69957693886.5375
51359,SWE,Imports,1993,68048349855.2483
51360,SWE,Imports,1994,76804650235.9411
51361,SWE,Imports,1995,82348441864.4929
51362,SWE,Imports,1996,85174458439.198
51363,SWE,Imports,1997,95665824162.4596
51364,SWE,Imports,1998,106121623120.926
51365,SWE,Imports,1999,111861743291.145
51366,SWE,Imports,2000,125560401307.711
51367,SWE,Imports,2001,123753372544.374
51368,SWE,Imports,2002,122476881355.892
51369,SWE,Imports,2003,126329828986.103
51370,SWE,Imports,2004,134966625037.086
51371,SWE,Imports,2005,144198215951.319
51372,SWE,Imports,2006,156209586646.023
51373,SWE,Imports,2007,168747938239.103
51374,SWE,Imports,2008,173904407799.041
51375,SWE,Imports,2009,148626870947.674
51376,SWE,Imports,2010,165694294369.712
51377,SWE,Imports,2011,177432038087.263
51378,SWE,Imports,2012,179231005050.579
51379,SWE,Imports,2013,178872847729.097
51380,SWE,Imports,2014,190291320454.674
51381,SWE,Imports,2015,201824555274.655
51382,SWE,Imports,2016,210845709497.186
51383,SWE,Imports,2017,220816140672.087
51384,SWE,Imports,2018,229259809190.235
51385,SWE,Imports,2019,234140873434.778
51386,SWE,Imports,2020,221108499478.7
51387,SWE,Investment,1960,30292226166.2911
51388,SWE,Investment,1961,32715573660.7953
51389,SWE,Investment,1962,34776662262.645
51390,SWE,Investment,1963,37141482179.7171
51391,SWE,Investment,1964,39964194270.0164
51392,SWE,Investment,1965,41562800297.8519
51393,SWE,Investment,1966,43474700974.895
51394,SWE,Investment,1967,45778889386.2748
51395,SWE,Investment,1968,46053548190.8422
51396,SWE,Investment,1969,48033922288.0021
51397,SWE,Investment,1970,49378207156.4481
51398,SWE,Investment,1971,49081851119.6961
51399,SWE,Investment,1972,51143210111.9474
51400,SWE,Investment,1973,52524111213.7169
51401,SWE,Investment,1974,50948304122.3165
51402,SWE,Investment,1975,52527727642.3612
51403,SWE,Investment,1976,53525669057.7742
51404,SWE,Investment,1977,51973463834.3798
51405,SWE,Investment,1978,48439270529.606
51406,SWE,Investment,1979,50619019663.3823
51407,SWE,Investment,1980,52390684392.4836
51408,SWE,Investment,1981,50765199066.6886
51409,SWE,Investment,1982,51097338706.9446
51410,SWE,Investment,1983,52817041222.572
51411,SWE,Investment,1984,57080609049.2322
51412,SWE,Investment,1985,61590664514.614
51413,SWE,Investment,1986,62385515435.0374
51414,SWE,Investment,1987,66192843472.9405
51415,SWE,Investment,1988,69927843175.0688
51416,SWE,Investment,1989,77922033027.8906
51417,SWE,Investment,1990,78076396936.5555
51418,SWE,Investment,1991,71195112612.7751
51419,SWE,Investment,1992,63675054291.1845
51420,SWE,Investment,1993,52895841049.757
51421,SWE,Investment,1994,56930890515.7171
51422,SWE,Investment,1995,61457472671.1401
51423,SWE,Investment,1996,64545497746.4997
51424,SWE,Investment,1997,65686598116.9967
51425,SWE,Investment,1998,70768851694.3958
51426,SWE,Investment,1999,75047414943.317
51427,SWE,Investment,2000,79918876161.366
51428,SWE,Investment,2001,81816363063.1639
51429,SWE,Investment,2002,80662221545.5755
51430,SWE,Investment,2003,82608553471.0248
51431,SWE,Investment,2004,87115099682.2802
51432,SWE,Investment,2005,91378369222.3396
51433,SWE,Investment,2006,99604724807.5912
51434,SWE,Investment,2007,107852301895.837
51435,SWE,Investment,2008,108273175279.241
51436,SWE,Investment,2009,94559342109.696
51437,SWE,Investment,2010,100457734383.251
51438,SWE,Investment,2011,106437100324.655
51439,SWE,Investment,2012,105289953604.143
51440,SWE,Investment,2013,105855465164.379
51441,SWE,Investment,2014,112236024212.668
51442,SWE,Investment,2015,119979501687.89
51443,SWE,Investment,2016,124827844508.823
51444,SWE,Investment,2017,131751270943.761
51445,SWE,Investment,2018,133603469498.387
51446,SWE,Investment,2019,133153431367.851
51447,SWE,Investment,2020,132725207519.723
51448,SWE,Population,1960,7484656.0
51449,SWE,Population,1961,7519998.0
51450,SWE,Population,1962,7561588.0
51451,SWE,Population,1963,7604328.0
51452,SWE,Population,1964,7661354.0
51453,SWE,Population,1965,7733853.0
51454,SWE,Population,1966,7807797.0
51455,SWE,Population,1967,7867931.0
51456,SWE,Population,1968,7912273.0
51457,SWE,Population,1969,7968072.0
51458,SWE,Population,1970,8042801.0
51459,SWE,Population,1971,8098334.0
51460,SWE,Population,1972,8122300.0
51461,SWE,Population,1973,8136312.0
51462,SWE,Population,1974,8159955.0
51463,SWE,Population,1975,8192437.0
51464,SWE,Population,1976,8222286.0
51465,SWE,Population,1977,8251540.0
51466,SWE,Population,1978,8275599.0
51467,SWE,Population,1979,8293678.0
51468,SWE,Population,1980,8310531.0
51469,SWE,Population,1981,8320503.0
51470,SWE,Population,1982,8325263.0
51471,SWE,Population,1983,8329033.0
51472,SWE,Population,1984,8336605.0
51473,SWE,Population,1985,8350386.0
51474,SWE,Population,1986,8369829.0
51475,SWE,Population,1987,8397804.0
51476,SWE,Population,1988,8436489.0
51477,SWE,Population,1989,8492964.0
51478,SWE,Population,1990,8558835.0
51479,SWE,Population,1991,8617375.0
51480,SWE,Population,1992,8668067.0
51481,SWE,Population,1993,8718561.0
51482,SWE,Population,1994,8780745.0
51483,SWE,Population,1995,8826939.0
51484,SWE,Population,1996,8840998.0
51485,SWE,Population,1997,8846062.0
51486,SWE,Population,1998,8850974.0
51487,SWE,Population,1999,8857874.0
51488,SWE,Population,2000,8872109.0
51489,SWE,Population,2001,8895960.0
51490,SWE,Population,2002,8924958.0
51491,SWE,Population,2003,8958229.0
